DATASET,NLME_RESULT_ID,NLME_CURVE_ID,COSMIC_ID,CELL_LINE_NAME,SANGER_MODEL_ID,TCGA_DESC,DRUG_ID,DRUG_NAME,PUTATIVE_TARGET,PATHWAY_NAME,COMPANY_ID,WEBRELEASE,MIN_CONC,MAX_CONC,LN_IC50,AUC,RMSE,Z_SCORE,IC50_uM,sensitivity,outliers
GDSC2,343,16159192,1298357,NUGC-4,SIDM00570,STAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.215957,0.896058,0.117467,1.212118,500.67490587737115,Low,False
GDSC2,343,16159473,1298358,OCUM-1,SIDM00568,STAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.939322,0.854097,0.113681,0.132176,139.6755174486159,Low,False
GDSC2,343,16159755,1298359,OE21,SIDM00478,ESCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.516939,0.907435,0.117446,0.620799,248.8720726538086,Low,False
GDSC2,343,16160037,1298362,OSC-19,SIDM00566,HNSC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.143768,0.907599,0.104652,0.305122,171.36023875615047,Low,False
GDSC2,343,16160216,1298365,OVTOKO,SIDM00425,OV,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.331603,0.926975,0.097519,1.309946,562.0568492348503,Low,False
GDSC2,343,16160496,1298475,PANC-02-03,SIDM01139,PAAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.385405,0.794541,0.132497,-0.336398,80.27072627472806,Low,False
GDSC2,343,16160949,1298526,PA-TU-8902,SIDM00455,PAAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.363062,0.901714,0.087505,1.336558,580.0196602797355,Low,False
GDSC2,343,16161401,1298531,PCI-4B,SIDM00043,HNSC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.10453,0.831437,0.11066,-0.573999,60.61424915461051,Low,False
GDSC2,343,16161656,1298533,PL4,SIDM00042,PAAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.726092,0.85709,0.152813,-0.048202,112.85366731629661,Low,False
GDSC2,343,16161938,1298534,QGP-1,SIDM00360,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,7.045575,0.941172,0.074524,1.913916,1147.7686130642328,Low,False
GDSC2,343,16162193,1298537,RERF-LC-KJ,SIDM00356,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.295027,0.913837,0.108236,0.433077,199.34300815513112,Low,False
GDSC2,343,16162474,1298538,RERF-LC-Sq1,SIDM00354,LUSC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.909204,0.876744,0.137683,0.106698,135.5314883948481,Low,False
GDSC2,343,16162754,1298539,RKN,SIDM00353,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.035446,0.865647,0.104588,0.21349,153.7681579190744,Low,False
GDSC2,343,16163035,1299050,SAT,SIDM00350,HNSC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.078254,0.923972,0.080708,1.095631,436.26680750213217,Low,False
GDSC2,343,16163316,1299052,SCC90,SIDM00399,HNSC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.864876,0.781381,0.05419,-0.776729,47.69735759363466,Low,False
GDSC2,343,16163596,1299059,SKN-3,SIDM00375,HNSC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.519958,0.856889,0.164927,-0.222576,91.83174096403955,Low,False
GDSC2,343,16163878,1299061,STS-0421,SIDM00041,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.819456,0.807415,0.11927,-0.815151,45.579406378262235,Low,False
GDSC2,343,16164055,1299062,SW1271,SIDM01156,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.77457,0.861528,0.121111,0.838736,322.00594238953204,Low,False
GDSC2,343,16164508,1299069,TMK-1,SIDM00040,STAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.439169,0.855007,0.158269,-0.290918,84.70452296032485,Low,False
GDSC2,343,16164687,1299070,TOV-112D,SIDM01170,OV,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.170175,0.851848,0.061778,-0.518468,64.72677830253504,Low,False
GDSC2,343,16164968,1299075,VCaP,SIDM01077,PRAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.793064,0.909604,0.105577,0.85438,328.0165288664556,Low,False
GDSC2,343,16165249,1299078,WM1552C,SIDM00976,SKCM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.277276,0.898069,0.124993,0.418061,195.83569169978537,Low,False
GDSC2,343,16165780,1299081,WM793B,SIDM00973,SKCM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.676472,0.864995,0.134173,-0.090177,107.39052966273348,Low,False
GDSC2,343,16166061,1303896,GA-10,SIDM00854,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.198288,0.76127,0.118036,-1.340615,24.490566436640307,Low,False
GDSC2,343,16166342,1303897,GRANTA-519,SIDM01058,DLBC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.403453,0.917921,0.05128,0.524798,222.17225401738773,Low,False
GDSC2,343,16166622,1303900,HCC1500,SIDM00879,BRCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.799873,0.89689,0.051588,0.014212,121.49498667558926,Low,False
GDSC2,343,16166898,1303901,HCC-33,SIDM01071,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.623265,0.888009,0.101369,-0.135186,101.8259517082995,Low,False
GDSC2,343,16167078,1303911,YMB-1-E,SIDM01261,BRCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.83729,0.873449,0.09193,0.045864,126.12708376948369,Low,False
GDSC2,343,16167257,1303912,CHSA8926,SIDM00176,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.068271,0.812942,0.062879,-0.604671,58.45580507944088,Low,False
GDSC2,343,16167542,1322212,COR-L32,SIDM00508,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.501609,0.871068,0.069843,-0.238098,90.1620854491245,Low,False
GDSC2,343,16167733,1322213,COR-L321,SIDM00507,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.052788,0.847673,0.045329,-0.617769,57.55770443675287,Low,False
GDSC2,343,16167910,1322218,Hs-445,SIDM00668,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.977883,0.917072,0.164037,0.164795,145.16673814320197,Low,False
GDSC2,343,16168361,1323913,NB4,SIDM00428,LAML,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,2.3858,0.675098,0.041497,-2.027922,10.867753390879333,Low,False
GDSC2,343,16168541,1327765,JEKO-1,SIDM01038,DLBC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,2.470143,0.67922,0.090211,-1.956574,11.824137582430518,Low,False
GDSC2,343,16168719,1327766,JJN-3,SIDM01036,MM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.196831,0.884846,0.114113,-0.495919,66.47533655519617,Low,False
GDSC2,343,16169001,1327768,JM1,SIDM00689,DLBC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.385223,0.812543,0.062254,-1.182481,29.52457596253188,Low,False
GDSC2,343,16169179,1327769,JSC-1,SIDM00688,DLBC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.725194,0.824431,0.157108,-0.89489,41.47927894443938,Low,False
GDSC2,343,16169451,1327771,JURL-MK1,SIDM01015,LCML,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.049577,0.864349,0.125402,-0.620485,57.37318305542682,Low,False
GDSC2,343,16169688,1327773,KARPAS-1106P,SIDM01011,DLBC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.593201,0.813975,0.103034,-1.006546,36.350247036183575,Low,False
GDSC2,343,16169969,1327774,KARPAS-231,SIDM01017,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.547219,0.910588,0.126426,-0.199516,94.36960119008569,Low,False
GDSC2,343,16170249,1327775,KARPAS-620,SIDM01006,MM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.915397,0.832321,0.080822,-0.733992,50.16898464492224,Low,False
GDSC2,343,16170529,1330931,KCL-22,SIDM01004,LCML,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.160843,0.86611,0.105305,-0.526362,64.12555766606874,Low,False
GDSC2,343,16170808,1330933,KOPN-8,SIDM01034,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.577981,0.806217,0.130832,-1.019422,35.80118523566121,Low,False
GDSC2,343,16171088,1330935,L-1236,SIDM00313,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.361588,0.777044,0.147281,-1.202475,28.83494443306575,Low,False
GDSC2,343,16171371,1330941,MDA-MB-330,SIDM00631,BRCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.392765,0.888955,0.072743,0.515756,219.81032161743877,Low,False
GDSC2,343,16171627,1330942,ME-1,SIDM00338,LAML,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.681437,0.951573,0.052131,0.759952,293.37070086402804,Low,False
GDSC2,343,16171908,1330947,MOLM-13,SIDM00437,LAML,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,2.061275,0.628713,0.173692,-2.302447,7.85597980184016,Low,False
GDSC2,343,16172189,1330948,MOLM-16,SIDM00435,LAML,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,2.925453,0.738281,0.107383,-1.571413,18.64266926654379,Low,False
GDSC2,343,16172367,1330950,MOLP-8,SIDM00434,MM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.62315,0.813429,0.103107,-0.981212,37.4553665963578,Low,False
GDSC2,343,16172649,1330960,MY-M12,SIDM01217,ALL,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.795265,0.847106,0.072105,-0.835615,44.490024700056246,Low,False
GDSC2,343,16172996,1330972,NCI-H1876,SIDM00766,SCLC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.907862,0.823485,0.098709,-0.740366,49.79238197800848,Low,False
GDSC2,343,16173447,1330975,NCI-H660,SIDM01123,OTHER,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.697961,0.964587,0.095101,0.77393,298.25863118819245,Low,False
GDSC2,343,16173626,1330981,NK-92MI,SIDM01201,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.917517,0.873573,0.036916,-0.732198,50.27545571182343,Low,False
GDSC2,343,16173805,1330982,NU-DUL-1,SIDM00443,DLBC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,2.894298,0.7381,0.133563,-1.597769,18.070811278014432,Low,False
GDSC2,343,16173976,1330983,OCI-AML5,SIDM00461,LAML,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.101344,0.874638,0.066179,-0.576694,60.421439465732746,Low,False
GDSC2,343,16174213,1330984,OCI-LY-19,SIDM00460,DLBC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,2.910876,0.737838,0.084418,-1.583744,18.372886167903047,Low,False
GDSC2,343,16174390,1330985,OCI-M1,SIDM00458,LAML,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.107266,0.981,0.023304,1.120173,449.1091706735546,Low,False
GDSC2,343,16174670,1330987,P32-ISH,SIDM00362,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,2.760357,0.730049,0.03606,-1.711074,15.805484499149841,Low,False
GDSC2,343,16174952,1330991,PL-21,SIDM00450,LAML,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.877781,0.830778,0.045822,-0.765812,48.31688086944133,Low,False
GDSC2,343,16175131,1330993,PWR-1E,SIDM01114,PRAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.60533,0.881586,0.065661,-0.150358,100.01598267828486,Low,False
GDSC2,343,16175413,1330994,RCH-ACV,SIDM00449,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.415091,0.804895,0.068358,-1.157215,30.419717495908298,Low,False
GDSC2,343,16175582,1330995,RC-K8,SIDM00448,DLBC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.64676,0.872684,0.141391,-0.115311,104.24667857713517,Low,False
GDSC2,343,16175846,1331025,ROS-50,SIDM00415,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.252399,0.826217,0.095392,-0.448912,70.273797127695,Low,False
GDSC2,343,16176025,1331032,SLVL,SIDM00374,DLBC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.673454,0.803426,0.069404,-0.938658,39.387716352847065,Low,False
GDSC2,343,16176307,1331033,SU-DHL-10,SIDM00389,DLBC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.178509,0.783245,0.177246,-1.357347,24.010926558179502,Low,False
GDSC2,343,16176589,1331034,SU-DHL-16,SIDM00404,DLBC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,2.681356,0.717334,0.079271,-1.777903,14.604884097521012,Low,False
GDSC2,343,16176769,1331035,SU-DHL-4,SIDM00405,DLBC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.949843,0.864911,0.085454,-0.704853,51.927213622282295,Low,False
GDSC2,343,16176946,1331036,SU-DHL-5,SIDM00406,DLBC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,2.880865,0.747941,0.145006,-1.609132,17.829689192376865,Low,False
GDSC2,343,16177223,1331037,SU-DHL-6,SIDM00407,DLBC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,2.945656,0.750746,0.136448,-1.554324,19.02313747237477,Low,False
GDSC2,343,16177502,1331038,SU-DHL-8,SIDM00423,DLBC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.086819,0.891403,0.145336,-0.588981,59.55016103524979,Low,False
GDSC2,343,16177781,1331039,SUP-HD1,SIDM00422,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.048303,0.813232,0.201776,-0.621563,57.300136160966005,Low,False
GDSC2,343,16178062,1331040,SUP-M2,SIDM00421,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.42597,0.820121,0.126797,-1.148012,30.752460275151563,Low,False
GDSC2,343,16178342,1331045,TK,SIDM00323,DLBC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.827681,0.848754,0.091632,-0.808193,45.95584296902445,Low,False
GDSC2,343,16178623,1331048,VAL,SIDM00416,DLBC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.354683,0.772194,0.197877,-1.208315,28.63652497331015,Low,False
GDSC2,343,16178904,1331049,WIL2-NS,SIDM01102,UNCLASSIFIED,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.224002,0.872997,0.178948,-0.472934,68.30629983333147,Low,False
GDSC2,343,16179353,1331055,NCI-H740,SIDM01118,NAN,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.15654,0.880995,0.064404,0.315926,173.56288790098904,Low,False
GDSC2,343,16179532,1479987,DOV13,SIDM00969,OV,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.666704,0.889163,0.13942,-0.09844,106.34664559882368,Low,False
GDSC2,343,16179812,1479988,Hey,SIDM00968,OV,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.33637,0.882325,0.097294,0.46805,207.75718126555188,Low,False
GDSC2,343,16180094,1479995,JHOS-2,SIDM00305,OV,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.439677,0.756704,0.126592,-1.136417,31.17688640749804,Low,False
GDSC2,343,16180273,1480358,JHOS-3,SIDM00304,OV,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.321319,0.877679,0.076409,0.455318,204.65364220106412,Low,False
GDSC2,343,16180453,1480359,JHOS-4,SIDM00303,OV,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.710041,0.791507,0.13924,-0.907708,40.85548156739596,Low,False
GDSC2,343,16180633,1480360,OV-7,SIDM00474,OV,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.255455,0.910722,0.067757,0.399602,191.60864795831586,Low,False
GDSC2,343,16180813,1480361,OV-17R,SIDM00476,OV,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.973795,0.81119,0.060612,-0.684592,53.18598915959085,Low,False
GDSC2,343,16180992,1480362,OV-56,SIDM00475,OV,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,7.631321,0.974505,0.044857,2.409415,2061.7718222682497,Low,False
GDSC2,343,16181523,1480367,OVCA433,SIDM00966,OV,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.247305,0.815221,0.133026,-0.453221,69.91673262054329,Low,False
GDSC2,343,16181703,1480371,OVK-18,SIDM00238,OV,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.623089,0.856062,0.172028,-0.135335,101.80803191778668,Low,False
GDSC2,343,16181959,1480372,PEO1,SIDM00472,OV,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.518812,0.880111,0.090711,0.622383,249.33864685622947,Low,False
GDSC2,343,16182242,1480374,UWB1.289,SIDM00815,OV,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.067127,0.877213,0.100928,0.240289,158.71767579489412,Low,False
GDSC2,343,16182421,1503361,FLO-1,SIDM01041,ESCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.729166,0.781287,0.16006,-0.89153,41.64436227886859,Low,False
GDSC2,343,16182703,1503362,OACp4C,SIDM00445,ESCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.046293,0.896402,0.108902,0.222665,155.44515990568686,Low,False
GDSC2,343,16182984,1503363,OACM5-1,SIDM00444,ESCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.182221,0.885715,0.200981,0.337651,178.07788308173255,Low,False
GDSC2,343,16183265,1503364,SK-GT-2,SIDM00393,STAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.346454,0.85034,0.145651,-0.369348,77.20421083206217,Low,False
GDSC2,343,16183545,1503365,SK-GT-4,SIDM00483,ESCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.522623,0.884962,0.114265,1.471535,680.3606328399442,Low,False
GDSC2,343,16183827,1503366,ESO26,SIDM00539,ESCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.820038,0.9653,0.100741,1.723127,916.0198181728824,Low,False
GDSC2,343,16184107,1503367,ESO51,SIDM00538,ESCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.533198,0.90779,0.049123,0.634552,252.95155799013472,Low,False
GDSC2,343,16184388,1503368,KYAE-1,SIDM00530,ESCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.573016,0.974529,0.069698,1.514164,715.5246143413768,Low,False
GDSC2,343,16184671,1503369,EMC-BAC-1,SIDM00048,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.031818,0.888104,0.16151,0.210421,153.21129779720553,Low,False
GDSC2,343,16184849,1503370,EMC-BAC-2,SIDM00047,LUAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.380417,0.74214,0.140384,-1.186547,29.383021278825677,Low,False
GDSC2,343,16185130,1503371,TE-4,SIDM00250,ESCA,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.656168,0.894025,0.146584,-0.107353,105.23205929204053,Low,False
GDSC2,343,16185412,1503373,U-CH2,SIDM01185,NAN,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.42707,0.931873,0.042798,1.390705,618.3594978126513,Low,False
GDSC2,343,16185591,1509073,NCC010,SIDM00231,KIRC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.126476,0.918789,0.063525,0.290495,168.4225499651608,Low,False
GDSC2,343,16185848,1509074,NCC021,SIDM00232,KIRC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.878099,0.862899,0.08238,0.080386,131.3806716866537,Low,False
GDSC2,343,16186028,1524414,RCC-FG2,SIDM00819,KIRC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.22025,0.830835,0.103144,-0.476108,68.05049478671559,Low,False
GDSC2,343,16186208,1524415,RCC-JF,SIDM00818,KIRC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.59841,0.868094,0.124264,-0.156211,99.32626126658967,Low,False
GDSC2,343,16186387,1524416,RCC-JW,SIDM00817,KIRC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.635525,0.850656,0.066057,-0.124815,103.08202185319685,Low,False
GDSC2,343,16186669,1524417,RCC-ER,SIDM00820,KIRC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.553639,0.782736,0.092178,-1.040013,34.940233934358616,Low,False
GDSC2,343,16186849,1524418,RCC-AB,SIDM00821,KIRC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.479513,0.889476,0.125894,0.589139,239.72993046524928,Low,False
GDSC2,343,16187029,1524419,RCC-MF,SIDM00816,KIRC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.561913,0.870264,0.079602,-0.187086,95.76650603573047,Low,False
GDSC2,343,16187209,1659817,KMS-11,SIDM00608,MM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.939687,0.836397,0.099668,-0.713444,51.40250979677157,Low,False
GDSC2,343,16187388,1659818,MM1S,SIDM01265,MM,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.869961,0.856627,0.107557,-0.772427,47.94051636422181,Low,False
GDSC2,343,16187666,1659819,OCI-LY7,SIDM00459,DLBC,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,2.741537,0.722783,0.036582,-1.726993,15.510806894795468,Low,False
GDSC2,343,16187820,1659823,SNU-1040,SIDM00217,COREAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.025981,0.936317,0.117495,1.051412,414.0476235752461,Low,False
GDSC2,343,16187994,1659928,SNU-175,SIDM00216,COREAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,3.202622,0.746999,0.120408,-1.336948,24.596938894187847,Low,False
GDSC2,343,16188277,1659929,SNU-283,SIDM00215,NAN,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.004557,0.947998,0.028669,1.033289,405.27141372619207,Low,False
GDSC2,343,16188456,1660034,SNU-407,SIDM00214,COREAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.397497,0.904139,0.066045,0.519759,220.85292892272773,Low,False
GDSC2,343,16188729,1660035,SNU-61,SIDM00194,COREAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,6.312041,0.94579,0.046526,1.293398,551.1687369882864,Low,False
GDSC2,343,16188988,1660036,SNU-81,SIDM00193,COREAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,5.289767,0.934735,0.088287,0.428627,198.29721677477585,Low,False
GDSC2,343,16189245,1674021,SNU-C5,SIDM00498,COREAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.570093,0.841417,0.107154,-0.180166,96.55308879257147,Low,False
GDSC2,343,16189527,1789883,DiFi,SIDM00049,COREAD,1048,Mirin,MRE11,Genome integrity,1046,Y,0.100053,100.0,4.569527,0.857701,0.208496,-0.180645,96.49845520707808,Low,False
