DATASET,NLME_RESULT_ID,NLME_CURVE_ID,COSMIC_ID,CELL_LINE_NAME,SANGER_MODEL_ID,TCGA_DESC,DRUG_ID,DRUG_NAME,PUTATIVE_TARGET,PATHWAY_NAME,COMPANY_ID,WEBRELEASE,MIN_CONC,MAX_CONC,LN_IC50,AUC,RMSE,Z_SCORE,IC50_uM,sensitivity,outlier
GDSC2,343,16105585,924188,KNS-81-FD,SIDM01210,LGG,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.266333,0.971538,0.076745,0.676047,26.215032348687792,Low,False
GDSC2,343,16105765,924189,KP-N-RT-BM-1,SIDM00557,NB,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-2.684003,0.596523,0.149098,-2.452955,0.06828924444424385,High,False
GDSC2,343,16106016,924238,K5,SIDM00056,THCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.172785,0.978884,0.04665,0.626855,23.87388061423497,Low,False
GDSC2,343,16106297,924239,L-363,SIDM00312,MM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.686986,0.96382,0.111619,-0.68031,1.987715521186164,Medium,False
GDSC2,343,16106578,924240,MDA-MB-415,SIDM00630,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.000977,1.0,1.702323,0.968787,0.092518,-0.146392,5.486678152571956,Low,False
GDSC2,343,16106865,924241,NCI-H250,SIDM00721,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.318955,0.949934,0.041896,0.177866,10.165046280534003,Low,False
GDSC2,343,16107115,924244,NCI-H1975,SIDM00759,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.251307,0.918978,0.118363,-0.38356,3.4949078181939055,Low,False
GDSC2,343,16107324,924247,SW954,SIDM01157,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.97438,0.972583,0.130194,-0.003331,7.202152934461184,Low,False
GDSC2,343,16107504,924248,TE-441-T,SIDM01173,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.588599,0.901591,0.06807,-0.732047,1.8014627972365136,Medium,False
GDSC2,343,16107688,924250,MKN7,SIDM00560,STAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.784958,0.972072,0.062984,0.948768,44.033821099425374,Low,False
GDSC2,343,16107951,925338,MDA-MB-157,SIDM00529,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.000977,1.0,3.127626,0.983479,0.058008,0.603108,22.81974112148614,Low,False
GDSC2,343,16108161,925339,MMAc-SF,SIDM01242,SKCM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.397204,0.964851,0.096543,0.219013,10.992398626831871,Low,False
GDSC2,343,16108414,925340,MKN45,SIDM00247,STAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.507744,0.972359,0.036267,0.802994,33.37289354593314,Low,False
GDSC2,343,16108695,925341,NCI-H810,SIDM01116,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.827549,0.949496,0.094564,-0.080542,6.218626111764413,Low,False
GDSC2,343,16108865,925343,MFH-ino,SIDM00299,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.381327,0.958574,0.10134,0.736517,29.40977199792058,Low,False
GDSC2,343,16109145,925345,NOS-1,SIDM00242,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.880039,0.935468,0.110094,-0.578793,2.4109937333392732,Medium,False
GDSC2,343,16109317,925346,PANC-03-27,SIDM01138,PAAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,10.0,6.697138,0.992607,0.037026,2.480147,810.0840437499396,Low,False
GDSC2,343,16109597,925347,PANC-08-13,SIDM01136,PAAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,10.0,5.845184,0.978667,0.083496,2.032144,345.5661200977942,Low,False
GDSC2,343,16109880,925348,PANC-10-05,SIDM01135,PAAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,10.0,7.179952,0.965748,0.069994,2.734036,1312.845240161712,Low,False
GDSC2,343,16110159,930082,RL95-2,SIDM01088,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.823771,0.979813,0.04944,0.443325,16.840235613217445,Low,False
GDSC2,343,16110442,930083,RO82-W-1,SIDM00218,THCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,4.769821,0.953058,0.051349,1.466661,117.89813630537225,Low,False
GDSC2,343,16110722,930297,SiHa,SIDM01093,CESC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.817716,0.977881,0.103716,0.44014,16.73857607143749,Low,False
GDSC2,343,16111005,930298,SKG-IIIa,SIDM00381,CESC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.370064,0.96516,0.07291,0.730594,29.08038814308287,Low,False
GDSC2,343,16111175,930299,TT,SIDM00484,THCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.767223,0.91876,0.044594,0.413589,15.914378360558421,Low,False
GDSC2,343,16111383,930301,VMRC-MELG,SIDM00319,SKCM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.433381,0.953719,0.034198,0.238037,11.39735145614852,Low,False
GDSC2,343,16111636,946353,TE-9,SIDM00325,ESCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.370836,0.948986,0.118992,-0.320706,3.9386420242356186,Low,False
GDSC2,343,16111845,946354,TE-11,SIDM00348,ESCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.228786,0.992083,0.071443,0.656303,25.248986088392748,Low,False
GDSC2,343,16112096,946355,TE-6,SIDM00328,ESCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.798597,0.891417,0.075354,-0.62162,2.2224206839331773,Medium,False
GDSC2,343,16112383,946356,TE-12,SIDM00023,ESCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.354194,0.966444,0.072732,0.722249,28.622525135837435,Low,False
GDSC2,343,16112630,946357,TC-YIK,SIDM00234,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.620805,0.928066,0.165576,-0.715112,1.8604250813976047,Medium,False
GDSC2,343,16112792,946358,YT,SIDM00410,ALL,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.101634,0.987119,0.041422,0.063586,8.179524341802157,Low,False
GDSC2,343,16113074,946359,BT-474,SIDM00963,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.000977,1.0,3.945175,0.975517,0.07434,1.033018,51.685382262616734,Low,False
GDSC2,343,16113356,946360,OAW-28,SIDM00481,OV,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.397468,0.967383,0.107941,0.219152,10.995301003166174,Low,False
GDSC2,343,16113637,946361,LCLC-97TM1,SIDM00344,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.076314,0.986863,0.027881,0.576125,21.678348554832578,Low,False
GDSC2,343,16113847,946363,KP-N-YS,SIDM00157,NB,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-0.077105,0.890054,0.066924,-1.08211,0.9257926402756559,Medium,False
GDSC2,343,16114027,946366,D-245MG,SIDM01021,GBM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.830496,0.960644,0.081462,0.446861,16.953867857881903,Low,False
GDSC2,343,16114207,946367,D-247MG,SIDM00622,GBM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.533022,0.954503,0.14616,0.290433,12.591500212346572,Low,False
GDSC2,343,16114459,946368,D-263MG,SIDM00732,GBM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.753447,0.97262,0.072274,0.406345,15.696645074545359,Low,False
GDSC2,343,16114668,946369,D-336MG,SIDM00620,LGG,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.347726,0.983137,0.040845,0.718848,28.437992066533305,Low,False
GDSC2,343,16114921,946370,D-392MG,SIDM00542,GBM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.132261,0.945944,0.072807,0.079692,8.43391435042918,Low,False
GDSC2,343,16115129,946372,D-423MG,SIDM00209,GBM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.240371,0.973631,0.047753,0.136542,9.396816859884133,Low,False
GDSC2,343,16115309,946373,D-502MG,SIDM00208,LGG,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.686701,0.966808,0.069686,0.897099,39.912956679805205,Low,False
GDSC2,343,16115488,946377,D-566MG,SIDM00206,GBM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.339315,0.98517,0.019109,0.188572,10.37412785069821,Low,False
GDSC2,343,16115744,946382,CAMA-1,SIDM00920,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.000977,1.0,2.265831,0.975157,0.098311,0.14993,9.639131392014663,Low,False
GDSC2,343,16115954,949088,CTB-1,SIDM00283,DLBC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.689017,0.967786,0.072816,0.372464,14.717201798209372,Low,False
GDSC2,343,16116098,949090,Caov-4,SIDM00918,OV,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.812028,0.962138,0.083455,0.43715,16.643637312538857,Low,False
GDSC2,343,16116266,949093,BT-483,SIDM00892,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.000977,1.0,6.747117,0.979387,0.041482,2.506429,851.6000570407455,Low,False
GDSC2,343,16116540,949094,M059J,SIDM00659,GBM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.06691,0.948045,0.069586,0.045327,7.900373208978716,Low,False
GDSC2,343,16116821,949153,HAL-01,SIDM00289,ALL,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-1.697694,0.735358,0.062572,-1.934302,0.18310527835501614,High,False
GDSC2,343,16117030,949154,OMC-1,SIDM00240,CESC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.914594,0.974489,0.080095,0.491084,18.441323705219876,Low,False
GDSC2,343,16117282,949155,ES8,SIDM00261,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.134375,0.965084,0.121546,-0.445049,3.1092296669653194,Low,False
GDSC2,343,16117560,949156,ES4,SIDM00264,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.851717,0.971835,0.105634,0.45802,17.31749045953864,Low,False
GDSC2,343,16117843,949157,ES6,SIDM00262,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.497346,0.948307,0.099028,0.271673,12.150204488814115,Low,False
GDSC2,343,16118011,949158,ES1,SIDM00266,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.936875,0.974325,0.058121,-0.023052,6.937038816763851,Low,False
GDSC2,343,16118292,949160,EW-7,SIDM00201,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.663423,0.970022,0.052519,-0.166848,5.277344312139328,Low,False
GDSC2,343,16118573,949161,EW-3,SIDM00202,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-0.885858,0.788265,0.152165,-1.507395,0.41236021638759685,Medium,False
GDSC2,343,16118781,949162,EW-12,SIDM00200,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.616811,0.973955,0.028464,-0.191359,5.037001678512462,Low,False
GDSC2,343,16119032,949163,EW-1,SIDM00205,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.675449,0.970431,0.104212,-0.160524,5.341192806328883,Low,False
GDSC2,343,16119313,949164,EW-18,SIDM00197,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.451264,0.946082,0.115653,-0.278412,4.268506498931834,Low,False
GDSC2,343,16119594,949165,EW-16,SIDM00198,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.455411,0.967113,0.085022,0.249621,11.651221216866432,Low,False
GDSC2,343,16119873,949166,EW-13,SIDM00621,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.646564,0.916993,0.106303,-0.701567,1.9089703253150907,Medium,False
GDSC2,343,16120135,949167,EW-22,SIDM00196,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.214671,0.940557,0.079079,-0.402826,3.3691854199564437,Low,False
GDSC2,343,16120416,949168,EW-24,SIDM00195,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.85047,0.964593,0.094629,0.457364,17.295909007767392,Low,False
GDSC2,343,16120625,949170,LAN-6,SIDM00330,NB,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-0.107531,0.858477,0.065,-1.09811,0.8980486825101279,Medium,False
GDSC2,343,16120878,949171,NB10,SIDM00259,NB,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.192812,0.976351,0.038471,0.111533,8.960374294015562,Low,False
GDSC2,343,16121245,949173,NB6,SIDM00253,NB,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.546897,0.907038,0.152737,-0.753977,1.7278830695365484,Medium,False
GDSC2,343,16121497,949174,NB7,SIDM00156,NB,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.400543,0.968402,0.118107,0.220769,11.029163590796735,Low,False
GDSC2,343,16121704,949175,NB17,SIDM00255,NB,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-3.417951,0.504845,0.172457,-2.838905,0.032779531435095266,High,False
GDSC2,343,16121884,949176,NB5,SIDM00254,NB,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.078664,0.9183,0.052056,-0.474345,2.940748085988743,Low,False
GDSC2,343,16122135,949177,NB13,SIDM00257,NB,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.994065,0.975758,0.108779,0.007021,7.345331930798182,Low,False
GDSC2,343,16122404,949178,NB14,SIDM00256,NB,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-0.21565,0.886907,0.08376,-1.154965,0.8060173585861807,Medium,False
GDSC2,343,16122567,949179,NB1,SIDM00578,NB,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.070258,0.915007,0.153824,-0.478766,2.9161317649259964,Low,False
GDSC2,343,16122838,971773,RH-1,SIDM00427,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.972047,0.968811,0.108006,-0.53041,2.6433498622047877,Medium,False
GDSC2,343,16123060,971777,MZ2-MEL,SIDM00179,SKCM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.6779,0.953456,0.138025,-0.159235,5.354300126356145,Low,False
GDSC2,343,16123310,998184,Jurkat,SIDM01016,ALL,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.037179,0.966567,0.092928,-0.49616,2.8212470400882204,Low,False
GDSC2,343,16123593,998189,LS-180,SIDM00680,COREAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.358134,0.920687,0.064106,-0.327385,3.888929784063712,Low,False
GDSC2,343,16123875,1240121,BICR22,SIDM00485,HNSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.218214,0.97517,0.109769,0.124891,9.190901248970949,Low,False
GDSC2,343,16124157,1240122,BICR78,SIDM00501,HNSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.430916,0.973777,0.040143,0.762594,30.904938712007997,Low,False
GDSC2,343,16124440,1240123,CCK-81,SIDM00487,COREAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.401718,0.951583,0.098011,-0.304467,4.062172788326329,Low,False
GDSC2,343,16124648,1240125,COLO-783,SIDM00955,SKCM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.237359,0.965289,0.095539,0.134958,9.368556229377077,Low,False
GDSC2,343,16124901,1240127,EN,SIDM01045,UCEC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.102771,0.970956,0.045488,0.590038,22.259547106044177,Low,False
GDSC2,343,16125180,1240128,ES-2,SIDM00861,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.728336,0.972998,0.111327,0.39314,15.307394311721504,Low,False
GDSC2,343,16125346,1240129,FU-OV-1,SIDM01040,OV,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.95462,0.956339,0.059218,0.512132,19.19442745138841,Low,False
GDSC2,343,16125627,1240130,G-MEL,SIDM00129,SKCM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.808335,0.982414,0.097669,-0.090645,6.1002820023247475,Low,False
GDSC2,343,16125878,1240131,NCI-H2591,SIDM00101,MESO,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.229874,0.957386,0.061962,0.656875,25.276471934846043,Low,False
GDSC2,343,16126161,1240132,NCI-H2595,SIDM00100,MESO,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.355556,0.979989,0.076133,0.722965,28.66153557515111,Low,False
GDSC2,343,16126443,1240134,NCI-H2731,SIDM00098,MESO,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.033551,0.96932,0.100261,0.553638,20.770859108832962,Low,False
GDSC2,343,16126729,1240135,NCI-H2803,SIDM00309,MESO,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.537114,0.969348,0.056697,0.292585,12.643130194115182,Low,False
GDSC2,343,16126986,1240136,NCI-H2804,SIDM00310,MESO,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.759845,0.92321,0.129418,-0.116144,5.811536536424754,Low,False
GDSC2,343,16127243,1240137,NCI-H2810,SIDM00311,MESO,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.502529,0.971733,0.057243,0.274398,12.213342479440184,Low,False
GDSC2,343,16127500,1240138,NCI-H2869,SIDM00519,MESO,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.373794,0.973838,0.053955,0.732556,29.18906053887908,Low,False
GDSC2,343,16127679,1240139,NCI-H290,SIDM00518,MESO,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.693394,0.956207,0.054413,-0.151087,5.437905672126622,Low,False
GDSC2,343,16127931,1240140,NCI-H3118,SIDM00517,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.681832,0.982132,0.034354,0.894539,39.719092838250134,Low,False
GDSC2,343,16128210,1240141,NCI-H513,SIDM00114,MESO,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.043598,0.952069,0.086796,0.558921,20.98059577818731,Low,False
GDSC2,343,16128493,1240142,HARA,SIDM00598,LUSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.007613,0.980612,0.102765,0.539999,20.239031652119287,Low,False
GDSC2,343,16128771,1240143,HCC-15,SIDM01072,LUSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.800052,0.90884,0.122238,-0.620854,2.2256566596297325,Medium,False
GDSC2,343,16129058,1240144,HCC-366,SIDM01070,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.822294,0.963023,0.125299,0.442548,16.8153809449077,Low,False
GDSC2,343,16129306,1240145,HCC-44,SIDM01069,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.843638,0.977382,0.049747,0.453772,17.178146093601438,Low,False
GDSC2,343,16129579,1240146,HCC-827,SIDM01067,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,4.111411,0.973552,0.052307,1.120434,61.03277408670813,Low,False
GDSC2,343,16129866,1240147,Hep3B2-1-7,SIDM00672,LIHC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.74568,0.974193,0.13029,-0.123593,5.7297964125531315,Low,False
GDSC2,343,16130007,1240149,Hs-633T,SIDM00667,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.692028,0.987936,0.061743,0.374047,14.761582073798937,Low,False
GDSC2,343,16130216,1240150,Hs-683,SIDM00666,LGG,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.424181,0.977646,0.096632,0.233199,11.292976682897937,Low,False
GDSC2,343,16130466,1240151,Hs-746T,SIDM00665,STAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.467239,0.947284,0.09061,0.255841,11.789850096416977,Low,False
GDSC2,343,16130749,1240153,IGR-37,SIDM01066,SKCM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.295097,0.975421,0.048845,0.16532,9.925398729269562,Low,False
GDSC2,343,16131030,1240154,IHH-4,SIDM00600,THCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.387627,0.952336,0.04237,-0.311876,4.005334108951511,Low,False
GDSC2,343,16131310,1240155,IM-95,SIDM00602,STAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.01701,0.962241,0.130831,0.019087,7.515819005240365,Low,False
GDSC2,343,16131593,1240157,JHH-2,SIDM00617,LIHC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.501294,0.961564,0.065301,0.273749,12.19826831169262,Low,False
GDSC2,343,16131873,1240158,JHH-4,SIDM00616,LIHC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.11776,0.946544,0.06316,0.072067,8.31249662527554,Low,False
GDSC2,343,16132154,1240159,JHH-6,SIDM00615,LIHC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.286504,0.96251,0.032443,0.686654,26.749184850521306,Low,False
GDSC2,343,16132437,1240160,JHH-7,SIDM00614,LIHC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.282241,0.969761,0.017592,0.684412,26.635395789213316,Low,False
GDSC2,343,16132646,1240161,JHU-011,SIDM00128,HNSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.734454,0.961371,0.126317,-0.129496,5.665833414069374,Low,False
GDSC2,343,16132898,1240162,JHU-022,SIDM00127,HNSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.862887,0.963666,0.083562,0.989747,47.60258183511813,Low,False
GDSC2,343,16133180,1240166,KYM-1,SIDM00552,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.551392,0.964379,0.08753,-0.22576,4.71803311582671,Low,False
GDSC2,343,16133461,1240167,KYSE-220,SIDM00551,ESCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.91965,0.956797,0.121999,-0.03211,6.818571551561468,Low,False
GDSC2,343,16133741,1240168,LN-18,SIDM00685,GBM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.632705,0.954413,0.081169,-0.183001,5.117699389087668,Low,False
GDSC2,343,16134022,1240169,LN-229,SIDM00684,GBM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.51678,0.965924,0.091604,0.281893,12.388640945549913,Low,False
GDSC2,343,16134407,1240172,MDA-MB-436,SIDM00629,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.000977,1.0,4.076855,0.984458,0.065072,1.102263,58.95974954546341,Low,False
GDSC2,343,16134688,1240173,MDST8,SIDM00527,COREAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.037238,0.966299,0.058776,0.029724,7.669397043742933,Low,False
GDSC2,343,16134960,1240174,MFE-319,SIDM00333,UCEC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.148264,0.966456,0.13679,0.088107,8.569968011594671,Low,False
GDSC2,343,16135170,1240178,ML-1,SIDM00442,THCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.67845,0.941867,0.075401,0.366907,14.562503912566829,Low,False
GDSC2,343,16135421,1240179,MS751,SIDM00638,CESC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.095174,0.951847,0.119541,-0.465664,2.989702846433146,Low,False
GDSC2,343,16135695,1240181,NB(TU)1-10,SIDM00579,NB,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-0.614707,0.830423,0.210887,-1.36481,0.540799326300649,Medium,False
GDSC2,343,16135901,1240182,NCI-H1836,SIDM00770,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.209784,0.945599,0.064865,0.120457,9.113747610935532,Low,False
GDSC2,343,16136125,1240183,NCI-H1869,SIDM00768,LUSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.684692,0.959247,0.095507,0.370189,14.653687349434016,Low,False
GDSC2,343,16136392,1240184,NCI-H1915,SIDM00763,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.272866,0.963665,0.079752,0.679483,26.386855805222943,Low,False
GDSC2,343,16136673,1240185,NCI-H1944,SIDM00762,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.182953,0.942697,0.093388,0.106349,8.8724680099172,Low,False
GDSC2,343,16136954,1240186,NCI-H196,SIDM00761,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.496212,0.952793,0.089026,-0.254776,4.464744545331319,Low,False
